player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp
AM-2400,Alex,Molden,A.Molden,DB,,70,190,8/4/1973,0,0,0,0,0,0,0,0,11,Oregon,Pacific 10,1996,INA,INA,0,0
AM-2500,Antwaun,Molden,A.Molden,DB,,73,198,1/23/1985,4.39,23,37.5,129,4.14,6.85,0,0,79,Eastern Kentucky,Ohio Valley,2008,INA,INA,0,0
AM-2550,Aaron,Monteiro,A.Monteiro,OL,,79,320,3/25/1997,5.31,19,29.5,106,4.77,7.82,33.875,10.25,0,Boston College,Atlantic Coast (ACC),2019,INA,INA,0,0
AM-2600,Anthony,Montgomery,A.Montgomery,DL,,77,301,3/8/1984,5.24,20,28,96,4.7,7.79,0,0,153,Minnesota,Big Ten,2006,INA,INA,0,0
AM-2612,A.J.,Moore,A.Moore,DB,,71,201,12/15/1995,4.41,17,34,122,4.38,7.27,0,0,0,Mississippi,Southeastern (SEC),2018,HOU,FS,33,2
AM-2625,Airius,Moore,A.Moore,LB,,72,237,11/14/1995,5.06,19,32.5,114,4.3,7.2,0,0,0,North Carolina State,Atlantic Coast (ACC),2018,INA,INA,0,0
AM-2650,Alonzo,Moore,A.Moore,WR,,73,196,11/10/1992,4.47,0,32,119,4.17,6.79,0,0,0,Nebraska,Big Ten,2017,INA,INA,0,0
AM-2700,Aaron,Moorehead,A.Moorehead,WR,,75,200,11/5/1980,0,0,0,0,0,0,0,0,0,Illinois,Big Ten,2003,INA,INA,0,0
AM-2800,Aaron,Morgan,A.Morgan,DL,,76,238,12/30/1988,4.78,26,40.5,127,4.3,7.14,0,0,0,Louisiana-Monroe,Sun Belt,2010,INA,INA,0,0
AM-2850,Alfred,Morris,A.Morris,RB,TE,70,219,12/12/1988,4.61,16,35.5,117,4.19,7.01,31.375,10.25,173,Florida Atlantic,Sun Belt,2012,INA,INA,0,0
AM-2875,Anthony,Morris,A.Morris,OL,,79,303,3/25/1992,5.3,25,27.5,110,4.87,7.59,0,0,218,Tennessee State,Ohio Valley,2015,INA,INA,0,0
AM-2900,Aric,Morris,A.Morris,DB,,70,210,7/22/1977,4.56,24,0,0,0,0,0,0,135,Michigan State,Big Ten,2000,INA,INA,0,0
AM-2950,Antonio,Morrison,A.Morrison,LB,,73,233,12/6/1994,5.1,23,30,111,4.64,7.69,30.375,9,125,Florida,Southeastern (SEC),2016,INA,INA,0,0
AM-2975,Avery,Moss,A.Moss,DL,,75,264,9/16/1994,4.79,14,32.5,113,0,0,34.5,10.375,167,Youngstown State,Missouri Valley,2017,MIA,LDE,93,2
AM-3000,Adrian,Moten,A.Moten,LB,,74,230,4/22/1988,4.53,18,32.5,128,4.21,7.05,0,0,0,Maryland,Atlantic Coast (ACC),2011,INA,INA,0,0
AM-3006,Anthony,Moten,A.Moten,DL,,76,295,7/12/1995,5.16,22,28.5,94,4.75,8.06,0,0,0,Miami (FL),Atlantic Coast (ACC),2018,INA,INA,0,0
AM-3012,Andrew,Motuapuaka,A.Motuapuaka,LB,,72,233,6/29/1995,4.89,0,31,108,4.31,7.25,0,0,0,Virginia Tech,Atlantic Coast (ACC),2018,INA,INA,0,0
AM-3025,Al-Quadin,Muhammad,A.Muhammad,DL,,75,253,3/28/1995,4.78,22,30.5,116,4.38,7.46,33.25,9.375,196,Miami (FL),Atlantic Coast (ACC),2017,IND,DE,97,2
AM-3050,Andy,Mulumba,A.Mulumba,LB,,75,260,1/31/1990,4.82,23,36,113,4.58,7.38,0,0,0,Eastern Michigan,Mid-American (MAC),2013,INA,INA,0,0
AM-3075,Aaron,Murray,A.Murray,QB,,73,207,11/10/1990,4.84,0,0,0,0,0,30.625,9.125,163,Georgia,Southeastern (SEC),2014,INA,INA,0,0
AM-3100,Adrian,Murrell,A.Murrell,RB,,71,211,10/16/1970,0,0,0,0,0,0,0,0,120,West Virginia,Big East,1993,INA,INA,0,0
AM-3200,Alexander,Myres,A.Myres,DB,,71,192,,4.53,14,36.5,130,4.18,7.07,30.125,9.5,0,Houston,American Athletic,2019,INA,INA,0,0
AN-0025,Anthony,Nash,A.Nash,WR,,75,199,9/20/1993,4.38,13,37.5,124,4.28,7.23,0,0,0,Duke,Atlantic Coast (ACC),2017,INA,INA,0,0
AN-0050,Aaron,Neary,A.Neary,OL,,75,287,11/15/1992,5.15,26,28.5,104,4.47,7.53,0,0,0,Eastern Washington,Big Sky,2016,INA,INA,0,0
AN-0100,Andre,Neblett,A.Neblett,DL,DB,72,295,6/7/1988,4.99,32,30,109,4.52,7.57,0,0,0,Temple,Mid-American (MAC),2010,INA,INA,0,0
AN-0150,Anthony,Nelson,A.Nelson,LB,DL,79,271,3/4/1997,4.82,18,35.5,118,4.23,6.95,34.75,9.875,107,Iowa,Big Ten,2019,TB,OLB,98,2
AN-0200,A.J.,Nicholson,A.Nicholson,LB,,72,240,6/25/1983,4.88,25,0,118,4.46,7.34,0,0,157,Florida State,Atlantic Coast (ACC),2006,INA,INA,0,0
AN-0300,Adam,Nissley,A.Nissley,TE,,78,267,5/6/1988,4.83,40,30,110,4.22,7.21,0,0,0,Central Florida,Conference USA (C-USA),2012,INA,INA,0,0
AN-0400,Andrew,Norwell,A.Norwell,OL,,77,320,10/25/1991,5.31,22,28,105,4.93,8.09,0,0,0,Ohio State,Big Ten,2014,JAC,LG,68,1
AO-0100,Anthony,Oakley,A.Oakley,OL,,76,295,8/16/1981,0,0,0,0,0,0,0,0,0,Western Kentucky,Missouri Valley,2007,INA,INA,0,0
AO-0200,Antwan,Odom,A.Odom,DL,,76,277,9/24/1981,4.71,21,37,114,4.44,7.3,0,0,57,Alabama,Southeastern (SEC),2004,INA,INA,0,0
AO-0250,Alec,Ogletree,A.Ogletree,LB,,74,242,9/25/1991,4.7,20,33.5,122,4.39,7.11,33.5,10,30,Georgia,Southeastern (SEC),2013,NYG,SILB,47,1
AO-0300,Adewale,Ogunleye,A.Ogunleye,DL,,76,260,8/9/1977,0,0,0,0,0,0,0,0,0,Indiana,Big Ten,2001,INA,INA,0,0
AO-0350,Adewale,Ojomo,A.Ojomo,DL,,76,270,11/11/1988,4.91,23,31,112,4.63,7.91,0,0,0,Miami (FL),Atlantic Coast (ACC),2012,INA,INA,0,0
AO-0370,Alex,Okafor,A.Okafor,LB,DL,76,264,2/8/1991,4.91,21,31,112,4.43,7.26,33.875,9.625,103,Texas,Big 12,2013,KC,LDE,97,1
AO-0400,Amobi,Okoye,A.Okoye,DL,,74,315,6/10/1987,5.07,29,30,111,4.44,7.46,0,0,10,Louisville,Big East,2007,INA,INA,0,0
AO-0500,Andre,O'Neal,A.O'Neal,LB,,73,235,12/12/1975,4.72,16,34,114,4.24,7.3,0,0,0,Marshall,Mid-American (MAC),2000,INA,INA,0,0
AO-0550,Andrew,Opoku,A.Opoku,WR,,76,225,11/11/1990,4.67,17,35,114,4.36,7.03,0,0,0,Delaware,Colonial Athletic (CAA),2016,INA,INA,0,0
AO-0575,Amani,Oruwariye,A.Oruwariye,DB,,74,205,2/9/1996,4.47,17,36.5,120,4.16,6.82,31.375,9,146,Penn State,Big Ten,2019,DET,LCB,24,4
AO-0587,A.J.,Ouellette,A.Ouellette,RB,,70,209,7/20/1995,4.56,32,36.5,117,4.09,6.84,28.875,8.75,0,Ohio,Mid-American (MAC),2019,INA,INA,0,0
AO-0600,Akwasi,Owusu-Ansah,A.Owusu-Ansah,DB,LB,72,207,4/10/1988,4.32,21,35.5,120,4.19,6.84,32.5,9.125,126,Indiana (PA),,2010,INA,INA,0,0
AP-0100,Anton,Palepoi,A.Palepoi,DL,,75,283,11/19/1978,4.81,24,33.5,114,4.27,7.46,0,0,60,UNLV,Mountain West (MWC),2002,INA,INA,0,0
AP-0200,Ashlee,Palmer,A.Palmer,LB,,73,236,4/7/1986,4.59,0,0,0,0,0,0,0,0,Mississippi,Southeastern (SEC),2009,INA,INA,0,0
AP-0250,Adam,Pankey,A.Pankey,OL,,76,313,2/2/1994,5.31,0,28,113,4.71,7.85,0,0,0,West Virginia,Big 12,2017,TEN,PS,70,2
AP-0300,Anthony,Parker,A.Parker,DB,,73,200,12/4/1975,4.39,8,31,113,4.27,7.56,0,0,99,Weber State,Big Sky,2000,INA,INA,0,0
AP-0350,Alex,Parsons,A.Parsons,OL,,76,300,9/14/1987,4.93,25,28.5,106,4.56,7.56,0,0,0,USC,Pacific 10,2011,INA,INA,0,0
AP-0370,Austin,Pasztor,A.Pasztor,OL,,79,308,11/26/1990,5.42,24,30,113,4.63,7.54,0,0,0,Virginia,Atlantic Coast (ACC),2012,INA,INA,0,0
AP-0385,A.J.,Pataiali'i,A.Pataiali'i,DL,,75,307,9/13/1990,5.07,29,31.5,108,5.03,8.3,0,0,0,Utah State,Mountain West (MWC),2014,INA,INA,0,0
AP-0388,Andre,Patton,A.Patton,WR,,74,206,5/28/1994,4.54,10,35.5,118,4.29,6.74,0,0,0,Rutgers,Big Ten,2017,INA,INA,0,0
AP-0392,Andrew,Peacock,A.Peacock,WR,,69,195,1/14/1991,4.73,17,38,121,4.33,7,0,0,0,Appalachian State,Southern,2014,INA,INA,0,0
AP-0400,Alvin,Pearman,A.Pearman,RB,,69,208,8/10/1982,4.63,24,35.5,120,4.06,6.91,0,0,127,Virginia,Atlantic Coast (ACC),2005,INA,INA,0,0
AP-0450,Andrus,Peat,A.Peat,OL,,79,313,11/4/1993,5.08,0,31,105,4.62,8.01,34.375,10.625,13,Stanford,Pacific 12,2015,NO,LG,75,1
AP-0475,Aaron,Peck,A.Peck,TE,,74,239,10/9/1994,4.68,22,36.5,115,4.36,7.27,0,0,0,Fresno State,Mountain West (MWC),2017,INA,INA,0,0
AP-0500,Antwan,Peek,A.Peek,LB,DL,75,237,10/29/1979,4.65,21,37,125,4.35,7.07,0,0,67,Cincinnati,Conference USA (C-USA),2003,INA,INA,0,0
AP-0550,Aarion,Penton,A.Penton,DB,,69,198,9/3/1994,4.61,13,32.5,122,4.6,7.19,29.625,9.125,0,Missouri,Southeastern (SEC),2017,INA,INA,0,0
AP-0600,Antonio,Perkins,A.Perkins,DB,,71,188,1/9/1982,4.49,10,40,126,4.07,7.17,0,0,103,Oklahoma,Big 12,2005,INA,INA,0,0
AP-0700,Adrian,Peterson,A.Peterson,RB,,73,217,3/21/1985,4.4,0,38.5,127,4.4,7.09,32.25,9.5,7,Oklahoma,Big 12,2007,WAS,RB,26,1
AP-0800,Adrian,Peterson,A.Peterson,RB,,70,210,7/1/1979,4.68,14,34,119,4.6,7.59,0,0,199,Georgia Southern,Southern,2002,INA,INA,0,0
AP-0900,Austin,Pettis,A.Pettis,WR,,75,209,5/7/1988,4.56,14,33.5,120,3.88,6.68,31.75,9.75,78,Boise State,Western Athletic,2011,INA,INA,0,0
AP-1000,Aaron,Pettrey,A.Pettrey,K,,73,180,6/17/1986,4.94,0,0,0,0,0,0,0,0,Ohio State,Big Ten,2010,INA,INA,0,0
AP-1050,Adrian,Phillips,A.Phillips,DB,,71,201,3/28/1992,4.59,13,35.5,115,4.29,7.1,0,0,0,Texas,Big 12,2014,LAC,RES,31,4
AP-1075,Andy,Phillips,A.Phillips,OL,,75,306,7/31/1991,5.05,26,30,110,4.75,7.63,0,0,0,Central Michigan,Mid-American (MAC),2015,INA,INA,0,0
AP-1087,Andy,Phillips,A.Phillips,K,,70,210,5/18/1989,5.12,0,0,0,0,0,0,0,0,Utah,Pacific 12,2017,INA,INA,0,0
AP-1100,Anwar,Phillips,A.Phillips,DB,,71,185,10/25/1982,4.46,10,36,122,4.09,6.8,0,0,0,Penn State,Big Ten,2008,INA,INA,0,0
AP-1150,Adarius,Pickett,A.Pickett,DB,,71,200,9/5/1996,4.74,17,28,109,4.16,6.76,30.75,9,0,UCLA,Pacific 12,2019,LAC,PS,35,3
AP-1200,Antonio,Pierce,A.Pierce,LB,,73,240,10/26/1978,0,0,0,0,0,0,0,0,0,Arizona,Pacific 10,2001,INA,INA,0,0
AP-1300,Artose,Pinner,A.Pinner,RB,,70,232,1/5/1978,4.68,0,0,0,0,0,0,0,99,Kentucky,Southeastern (SEC),2003,INA,INA,0,0
AP-1400,Andrew,Pinnock,A.Pinnock,RB,,70,260,3/12/1980,4.62,22,0,0,0,0,0,0,229,South Carolina,Southeastern (SEC),2003,INA,INA,0,0
AP-1450,Anthony,Pittman,A.Pittman,LB,,75,222,11/24/1996,4.7,15,36,126,4.38,7.28,32.375,9.125,0,Wayne State,,2019,DET,PS,57,2
AP-1500,Antonio,Pittman,A.Pittman,RB,,71,207,12/19/1985,4.4,16,35.5,123,4.16,6.84,0,0,107,Ohio State,Big Ten,2007,INA,INA,0,0
AP-1600,Anthony,Pleasant,A.Pleasant,DL,,77,280,1/27/1968,0,0,0,0,0,0,0,0,73,Tennessee State,Ohio Valley,1990,INA,INA,0,0
AP-1700,Ahmed,Plummer,A.Plummer,DB,,72,191,3/26/1976,4.43,0,0,0,0,0,0,0,24,Ohio State,Big Ten,2000,INA,INA,0,0
AP-1800,Adam,Podlesh,A.Podlesh,K,,71,209,8/11/1983,4.54,0,0,0,0,0,0,0,101,Maryland,Atlantic Coast (ACC),2007,INA,INA,0,0
AP-1900,Anthony,Poindexter,A.Poindexter,DB,,72,210,7/28/1976,4.6,0,0,0,0,0,0,0,216,Virginia,Atlantic Coast (ACC),2000,INA,INA,0,0
AP-2000,Alvin,Porter,A.Porter,DB,,71,175,5/10/1977,0,0,0,0,0,0,0,0,0,Oklahoma State,Big 12,2001,INA,INA,0,0
AP-2050,Andrew,Price,A.Price,TE,,78,259,9/8/1993,4.83,21,30.5,117,4.64,7.24,0,0,0,UNLV,Mountain West (MWC),2017,INA,INA,0,0
AP-2075,Austin,Proehl,A.Proehl,WR,,71,175,10/11/1995,0,11,34,113,4.07,6.75,0,0,255,North Carolina,Atlantic Coast (ACC),2018,INA,INA,0,0
AP-2100,Alfred,Pupunu,A.Pupunu,TE,,74,260,10/17/1969,0,0,0,0,0,0,0,0,0,Weber State,Big Sky,1992,INA,INA,0,0
AQ-0100,Andrew,Quarless,A.Quarless,TE,,76,252,10/6/1988,4.68,23,32,119,4.57,7.29,34,10.25,154,Penn State,Big Ten,2010,INA,INA,0,0
AR-0100,Andre,Ramsey,A.Ramsey,OL,,77,322,7/24/1987,5.43,26,25,0,0,0,0,0,0,Ball State,Mid-American (MAC),2009,INA,INA,0,0
AR-0200,Antwaan,Randle El,A.Randle El,WR,RB,70,192,8/17/1979,4.49,0,0,0,0,0,0,0,62,Indiana,Big Ten,2002,INA,INA,0,0
AR-0250,Anthony,Ratliff-Williams,A.Ratliff-Williams,WR,,73,205,6/17/1997,4.57,14,35,126,4.38,6.9,30.75,9.5,0,North Carolina,Atlantic Coast (ACC),2019,INA,INA,0,0
AR-0300,Anthony,Redmon,A.Redmon,OL,,77,308,4/9/1971,0,0,0,0,0,0,0,0,139,Auburn,Southeastern (SEC),1994,INA,INA,0,0
AR-0325,Adam,Redmond,A.Redmond,OL,,78,290,5/19/1993,5.19,24,28,99,4.64,7.51,0,0,0,Harvard,Ivy League,2016,DAL,C,61,3
AR-0350,Alex,Redmond,A.Redmond,OL,,77,294,1/18/1995,5.26,30,28,111,4.9,7.75,0,0,0,UCLA,Pacific 12,2016,CIN,SUS,62,1
AR-0400,Andre,Reed,A.Reed,WR,,74,190,1/29/1964,0,0,0,0,0,0,0,0,86,Kutztown,,1985,INA,INA,0,0
AR-0500,Allen,Reese,A.Reese,DL,,70,294,10/10/1980,0,0,0,0,0,0,0,0,0,Kansas State,Big 12,2003,INA,INA,0,0
AR-0550,Austin,Rehkow,A.Rehkow,K,,75,212,3/17/1995,4.84,0,0,0,0,0,31.875,9.875,0,Idaho,Sun Belt,2017,INA,INA,0,0
AR-0600,Allen,Reisner,A.Reisner,TE,,74,255,9/29/1988,4.9,15,30.5,110,4.59,7.2,0,0,0,Iowa,Big Ten,2011,INA,INA,0,0
AR-0625,Austin,Reiter,A.Reiter,OL,,75,300,11/27/1991,5.17,0,34,107,4.53,7.65,0,0,222,South Florida,American Athletic,2015,KC,C,62,1
AR-0650,Adam,Replogle,A.Replogle,DL,,75,294,10/10/1990,5.09,38,31.5,106,4.71,7.62,0,0,0,Indiana,Big Ten,2013,INA,INA,0,0
AR-0675,Adam,Reth,A.Reth,DL,,76,284,8/6/1994,0,0,0,0,0,0,0,0,0,Northern Iowa,Missouri Valley,2018,INA,INA,0,0
AR-0700,Alan,Reuber,A.Reuber,OL,,78,323,1/26/1981,5.49,29,29,100,4.82,7.82,0,0,0,Texas A&M,Big 12,2004,INA,INA,0,0
AR-0800,Alan,Ricard,A.Ricard,RB,,71,237,1/17/1977,0,0,0,0,0,0,0,0,0,Louisiana-Monroe,FBS Independents,2001,INA,INA,0,0
AR-0825,A.J.,Richardson,A.Richardson,WR,,72,212,6/2/1995,4.62,11,33.5,110,4.44,7.12,30.125,9.5,0,Boise State,Mountain West (MWC),2019,INA,INA,0,0
AR-0850,Antonio,Richardson,A.Richardson,OL,,78,336,2/24/1992,5.21,36,31,112,5.06,8.04,0,0,0,Tennessee,Southeastern (SEC),2014,INA,INA,0,0
AR-0862,Al-Damion,Riles,A.Riles,WR,,70,212,9/17/1993,4.52,18,33.5,117,4.32,6.88,0,0,0,LA-Lafayette,,2017,INA,INA,0,0
AR-0875,Aaron,Ripkowski,A.Ripkowski,RB,,73,238,10/2/1992,4.7,0,33,113,4.33,7.59,0,0,206,Oklahoma,Big 12,2015,INA,INA,0,0
AR-0900,Andre,Rison,A.Rison,WR,,73,188,3/18/1967,0,0,0,0,0,0,0,0,22,Michigan State,Big Ten,1989,INA,INA,0,0
AR-1000,Austin,Robbins,A.Robbins,DL,,78,290,3/1/1971,0,0,0,0,0,0,0,0,120,North Carolina,Atlantic Coast (ACC),1994,INA,INA,0,0
AR-1100,Andre,Roberts,A.Roberts,WR,,71,195,1/9/1988,4.4,15,36,120,4.15,6.77,31.5,9.5,88,Citadel,Southern,2010,BUF,RWR,18,2
AR-1107,Austin,Roberts,A.Roberts,TE,,74,230,12/3/1995,4.68,21,28.5,116,4.6,7.65,0,0,0,UCLA,Pacific 12,2018,INA,INA,0,0
AR-1115,A'Shawn,Robinson,A.Robinson,DL,,76,307,3/21/1995,5.13,22,26,106,4.74,7.8,34.5,10.5,46,Alabama,Southeastern (SEC),2016,DET,RDT,91,1
AR-1130,Adrian,Robinson,A.Robinson,LB,,73,250,11/21/1989,4.71,25,32.5,119,4.33,7.31,0,0,0,Temple,Mid-American (MAC),2012,INA,INA,0,0
AR-1160,Adrien,Robinson,A.Robinson,TE,,76,264,9/23/1988,4.56,15,39.5,135,4.43,7.1,0,0,127,Cincinnati,Big East,2012,INA,INA,0,0
AR-1200,Aldrick,Robinson,A.Robinson,WR,,70,184,9/24/1988,4.35,17,40,126,4.09,6.65,29.5,8.75,178,SMU,Conference USA (C-USA),2011,INA,INA,0,0
AR-1250,Allen,Robinson,A.Robinson,WR,,75,220,8/24/1993,4.57,0,42,131,4,6.54,32,9.5,61,Penn State,Big Ten,2014,CHI,LWR,12,1
AR-1300,Aaron,Rodgers,A.Rodgers,QB,,74,225,12/2/1983,4.71,0,34.5,110,4.32,7.12,32.625,9.375,24,California,Pacific 10,2005,GB,QB,12,1
AR-1400,Antrel,Rolle,A.Rolle,DB,,72,206,12/16/1982,4.5,15,37,123,4.01,6.68,0,0,8,Miami (FL),Atlantic Coast (ACC),2005,INA,INA,0,0
AR-1450,Aldrick,Rosas,A.Rosas,K,,74,195,12/30/1994,5.12,0,0,0,0,0,0,0,0,Southern Oregon,,2016,NYG,PK,2,1
AR-1500,Aaron,Ross,A.Ross,DB,,72,197,9/15/1982,4.44,17,34,118,4.15,6.72,0,0,20,Texas,Big 12,2007,INA,INA,0,0
AR-1600,Adrian,Ross,A.Ross,LB,,74,245,2/19/1975,0,0,0,0,0,0,0,0,0,Colorado State,Western Athletic,1998,INA,INA,0,0
AR-1700,Allen,Rossum,A.Rossum,DB,WR,68,178,10/22/1975,0,0,0,0,0,0,0,0,85,Notre Dame,FBS Independents,1998,INA,INA,0,0
AR-1900,Aaron,Rouse,A.Rouse,DB,,76,223,1/8/1984,4.58,16,35,121,4.19,6.81,0,0,89,Virginia Tech,Atlantic Coast (ACC),2007,INA,INA,0,0
AR-2000,Ahtyba,Rubin,A.Rubin,DL,,75,330,7/25/1986,5.2,35,28,106,5,8.05,0,0,190,Iowa State,Big 12,2008,INA,INA,0,0
AR-2025,Anthony,Rush,A.Rush,DL,,76,354,,5.38,0,0,0,0,0,33.125,9.125,0,Alabama-Birmingham,Conference USA (C-USA),2019,OAK,PS,60,1
AR-2050,Alonzo,Russell,A.Russell,WR,,76,206,9/29/1992,4.44,12,30.5,116,4.33,7.17,0,0,0,Toledo,Mid-American (MAC),2016,INA,INA,0,0
AR-2100,Anderson,Russell,A.Russell,DB,,72,208,5/30/1987,4.48,18,37,129,4.16,6.78,0,0,0,Ohio State,Big Ten,2010,INA,INA,0,0
AS-0050,Anree,Saint-Amour,A.Saint-Amour,DL,,74,241,9/18/1996,4.78,26,35,122,0,0,32.25,9.5,0,Georgia Tech,Atlantic Coast (ACC),2019,INA,INA,0,0
AS-0100,Asante,Samuel,A.Samuel,DB,,71,185,1/6/1981,4.49,9,35.5,120,4.14,6.95,0,0,120,Central Florida,Mid-American (MAC),2003,INA,INA,0,0
AS-0150,Ace,Sanders,A.Sanders,WR,,67,173,11/11/1991,4.53,7,32,117,4.37,6.81,29.5,8.875,101,South Carolina,Southeastern (SEC),2013,INA,INA,0,0
AS-0175,Anthony,Sarao,A.Sarao,LB,,71,233,4/29/1993,4.86,22,35.5,114,4.35,7.25,0,0,0,USC,Pacific 12,2016,INA,INA,0,0
AS-0187,Alex,Scearce,A.Scearce,LB,,75,230,,4.61,24,34.5,124,4.25,7.05,0,0,0,Coastal Carolina,,2017,INA,INA,0,0
AS-0200,A.J.,Schable,A.Schable,RB,,76,285,5/18/1984,4.92,0,0,0,0,0,0,0,0,South Dakota,Great West,2006,INA,INA,0,0
AS-0250,Adam,Schiltz,A.Schiltz,TE,,75,240,6/27/1990,4.72,13,28.5,111,4.73,7.58,0,0,0,Emporia State,,2013,INA,INA,0,0
AS-0300,Anthony,Schlegel,A.Schlegel,LB,,73,245,3/1/1981,4.88,21,32,111,4.39,7.41,0,0,76,Ohio State,Big Ten,2006,INA,INA,0,0
AS-0350,Austin,Schlottmann,A.Schlottmann,OL,,78,300,9/18/1995,5.04,32,30,108,4.76,7.5,0,0,0,Texas Christian,Big 12,2018,DEN,LG,71,2
AS-0400,Aaron,Schobel,A.Schobel,DL,,76,262,9/1/1977,4.75,0,38,119,4.03,7.16,0,0,46,Texas Christian,Western Athletic,2001,INA,INA,0,0
AS-0450,Alvin,Scioneaux,A.Scioneaux,LB,,74,232,5/2/1991,4.64,32,39.5,121,0,7.29,0,0,0,Wofford,Southern,2014,INA,INA,0,0
AS-0475,Artavis,Scott,A.Scott,WR,,70,193,12/12/1994,4.61,13,31,115,4.49,7.19,31,9.375,0,Clemson,Atlantic Coast (ACC),2017,LAC,RES,10,3
AS-0500,Arron,Sears,A.Sears,OL,,75,319,10/25/1984,5.16,21,30.5,103,4.5,7.63,0,0,35,Tennessee,Southeastern (SEC),2007,INA,INA,0,0
AS-0550,Austin,Seferian-Jenkins,A.Seferian-Jenkins,TE,RB,78,262,9/29/1992,4.74,20,0,0,0,0,33.75,9.75,38,Washington,Pacific 12,2014,INA,INA,0,0
AS-0575,Austin,Seibert,A.Seibert,K,,69,209,11/15/1996,5.14,0,0,0,0,0,30.375,8.875,170,Oklahoma,Big 12,2019,CLE,PK,4,1
AS-0600,Andrew,Sendejo,A.Sendejo,DB,,73,200,9/9/1987,4.62,19,34,121,4.04,6.87,0,0,0,Rice,Conference USA (C-USA),2010,PHI,FS,42,2
AS-0700,Adam,Seward,A.Seward,LB,,75,253,6/15/1982,4.6,33,36.5,120,4.11,7.17,0,0,149,UNLV,Mountain West (MWC),2005,INA,INA,0,0
AS-0750,Al-Hajj,Shabazz,A.Shabazz,DB,,72,196,8/2/1992,4.63,12,35,125,4.59,7.16,0,0,0,West Chester,,2015,INA,INA,0,0
AS-0775,Adam,Shaheen,A.Shaheen,TE,,78,278,10/24/1993,4.79,24,32.5,121,4.38,7.09,33.5,9.625,45,Ashland,,2017,CHI,TE,87,2
AS-0800,Aaron,Shea,A.Shea,TE,RB,75,255,12/5/1976,4.81,0,37.5,114,4.3,6.72,0,0,110,Michigan,Big Ten,2000,INA,INA,0,0
AS-0850,Austin,Shepherd,A.Shepherd,OL,,76,315,5/28/1992,5.27,17,29,94,4.7,8.04,32.875,10,228,Alabama,Southeastern (SEC),2015,INA,INA,0,0
AS-0900,Anthony,Sherman,A.Sherman,RB,,70,242,12/11/1988,4.74,32,32.5,111,4.41,7.23,30,9.375,136,Connecticut,Big East,2011,KC,FB,42,1
AS-0920,A.Q.,Shipley,A.Shipley,OL,,73,315,5/22/1986,5.19,33,31,100,4.4,7.46,0,0,226,Penn State,Big Ten,2009,ARI,C,53,1
AS-0930,Aziz,Shittu,A.Shittu,DL,,74,284,7/27/1994,5.3,31,29.5,102,4.52,7.52,0,0,0,Stanford,Pacific 12,2016,PHI,RES,67,5
AS-0940,Amini,Silatolu,A.Silatolu,OL,,76,314,9/16/1988,5.33,28,31.5,107,4.87,7.95,33,10.125,40,Midwestern State,,2012,INA,INA,0,0
AS-0960,Alex,Silvestro,A.Silvestro,TE,,75,287,11/15/1988,4.85,29,32,109,4.28,7.16,0,0,0,Rutgers,Big East,2011,INA,INA,0,0
AS-1000,Anthony,Simmons,A.Simmons,LB,,72,240,6/20/1976,0,0,0,0,0,0,0,0,15,Clemson,Atlantic Coast (ACC),1998,INA,INA,0,0
AS-1050,Antonio,Simmons,A.Simmons,DL,,75,246,2/10/1996,4.51,30,30.5,117,0,0,0,0,0,Georgia Tech,Atlantic Coast (ACC),2018,INA,INA,0,0
AS-1100,Antoine,Simpson,A.Simpson,DL,,74,310,12/7/1976,0,0,0,0,0,0,0,0,0,Houston,Conference USA (C-USA),1999,INA,INA,0,0
AS-1150,Alex,Singleton,A.Singleton,LB,,74,242,12/7/1993,4.65,15,31,120,4.25,7.13,0,0,0,Montana State,Big Sky,2015,PHI,PS,49,4
AS-1200,Alshermond,Singleton,A.Singleton,LB,,74,250,8/7/1975,0,0,0,0,0,0,0,0,128,Temple,Big East,1997,INA,INA,0,0
AS-1300,Aaron,Smith,A.Smith,DL,,77,300,4/9/1976,5.06,19,29.5,110,4.34,7.48,0,0,109,Northern Colorado,,1999,INA,INA,0,0
AS-1400,Akili,Smith,A.Smith,QB,,75,220,8/21/1975,4.66,0,34,114,4.29,6.99,0,0,3,Oregon,Pacific 10,1999,INA,INA,0,0
AS-1500,Aldon,Smith,A.Smith,LB,DL,76,258,9/25/1989,4.74,20,34.5,118,4.5,7.19,35.375,9.75,7,Missouri,Big 12,2011,INA,INA,0,0
AS-1600,Alex,Smith,A.Smith,QB,,76,217,5/7/1984,4.71,0,32,113,3.97,6.82,0,9.375,1,Utah,Mountain West (MWC),2005,WAS,RES,11,3
AS-1700,Alex,Smith,A.Smith,TE,RB,76,258,5/22/1982,4.75,28,0,0,0,0,0,0,71,Stanford,Pacific 10,2005,INA,INA,0,0
AS-1800,Alfonso,Smith,A.Smith,RB,,73,208,1/23/1987,4.38,19,36,117,4.31,7.12,0,0,0,Eastern Kentucky,Ohio Valley,2010,INA,INA,0,0
AS-1900,Alphonso,Smith,A.Smith,DB,,69,193,10/20/1985,4.47,13,34,125,4.38,7.09,0,0,37,Wake Forest,Atlantic Coast (ACC),2009,INA,INA,0,0
